text,label,narrative_name,account,date
Very preliminary info of Israeli soldiers being ambushed in southern Lebanon followed by an information blackout and a rescue operation underway after contact with them was lost 😏,3,Russian,Slavyangrad,2026-03-21T08:39:26+00:00
"Just nine months before a full European Union ban on Russian liquefied natural gas (LNG) is scheduled to take effect, EU buyers purchased every cargo from Russia’s Yamal LNG project in February, highlighting a stark disconnect between policy intentions and market realities.  In February 2026, the European Union imported 1.54 million tonnes of LNG from Russia’s Yamal LNG facility, delivered across 21 cargoes – marking the first time since April 2018 that every shipment was destined for European ports. This follows an already high January purchase, when EU buyers took 93 percent of Yamal’s production.  The data, compiled by advocacy group Urgewald using Kpler figures, underscores the EU’s continued dependence on Russian Arctic gas despite nearly five years of geopolitical tension and sanctions.   For all the EU grandstanding when it comes down to they are BS artists. Remember when they stopped talking about rules based order when Gaza was being wiped off the map.  @Slavyangrad",3,Russian,Slavyangrad,2026-03-21T08:35:16+00:00
🇺🇸💅Lady Graham offered to withdraw US military bases from countries that refused to help Washington in the war with Iran.  @Slavyangrad,3,Russian,Slavyangrad,2026-03-21T08:15:07+00:00
"An Iranian woman films her neighborhood being bombed by Israel. As she seeks cover, Israel strikes again, in what appears to be a double-tap strike.  The woman films her own death.  Some Iranians in the diaspora dance and celebrate this, believing these are democracy bombs...  • Trita Parsi  Think sometimes the Iranian diaspora is even worse then Russian shitlibs living in the West.  @Slavyangrad",3,Russian,Slavyangrad,2026-03-21T08:03:57+00:00
Schrodinger's Strait will magically open by itself at some stage soon. 🙄  @Slavyangrad,3,Russian,Slavyangrad,2026-03-21T07:33:02+00:00
"The entire world is being advised to return to working from home, The Guardian reports.  The publication reports that the World Energy Organization has recommended governments reduce speed limits on highways and urged workers to carpool or, ideally, work from home to combat the sharp rise in oil prices and looming fuel shortages caused by the conflict in the Middle East.  It has also recommended that all countries consider restricting vehicle access to designated areas in major cities.  From a man who 100% doesn't work in the O&G industry, don't listen to these commies. What kind of man or woman gets bullied by World Energy Organizations? Betas. In fact the only way to show your an alpha is to drive excessively more. Don't drive because mommy says no? What kind of man (or woman) would you be..  @Slavyangrad",3,Russian,Slavyangrad,2026-03-21T07:02:28+00:00
Another hit on Tel Aviv,3,Russian,Slavyangrad,2026-03-21T06:50:48+00:00
"🇷🇺 The construction of hangars for aviation could have reached the Moscow region.  Satellite images show that active construction is taking place at the ""Ramenki"" airfield in Zhukovsky, where Tu-95s, Tu-22M3s and several Tu-160s are based. It is assumed that these could be hangars for strategic bombers. Similar construction has been observed at ""Engels-2"".  @Slavyangrad",3,Russian,Slavyangrad,2026-03-21T06:34:18+00:00
"🇺🇸🇮🇷 Trump finally named the goals and objectives of the operation ""Epic Fury"".  @Slavyangrad",3,Russian,Slavyangrad,2026-03-21T06:15:04+00:00
"🇺🇸⚡️ — A wave of unauthorized, sophisticated drones operated over Barksdale Air Force Base in Louisiana between March 9–15, raising major security concerns at a key U.S. nuclear command site, according to ABC News.  ➡️ The drones, appearing in groups of 12–15 at a time, flew for hours over sensitive parts of the base like areas where B-52 bombers are stationed, used advanced signals resistant to jamming, and showed signs of deliberate probing of base defenses.  ➡️ Their activity forced temporary shutdowns of operations and was considered a serious national security threat.  - Tabz Media  @Slavyangrad",3,Russian,Slavyangrad,2026-03-21T05:59:02+00:00
"The world could be left without internet due to war in the Middle East.  Dozens of submarine cables pass through the Strait of Hormuz and the Red Sea, carrying up to 30% of global internet traffic and connecting Europe, Asia, and Africa.  Cable ships cannot operate in the war zone due to shelling.  Alcatel Submarine Networks has already declared force majeure and suspended the installation of the Meta/2Africa Pearls cable.  Damage to cables could slow internet speeds and disrupt services for banks, cloud services, and AI platforms.  Even in peacetime, repairs to such cables can take up to 5-6 months.  @Slavyangrad",3,Russian,Slavyangrad,2026-03-21T05:33:16+00:00
🇺🇸🤡Trump stated that those who need the Strait of Hormuz should unblock it.  @Slavyangrad,3,Russian,Slavyangrad,2026-03-21T05:17:36+00:00
"German Chancellor Merz stated that he has a ""not very good relationship"" with Trump.  ""We don't have a very good relationship with him right now,"" he said.  Merz also criticized the pro-Trump MAGA movement.  ""The MAGA movement is not our movement. What they do with culture and the media, the way they treat each other, is not our understanding of democracy. We have a different understanding,"" the Chancellor stated.  @Slavyangrad",3,Russian,Slavyangrad,2026-03-21T05:01:50+00:00
"20 CIA/FBI agents confirm Obama & ex-CIA director fabricated Russia Hoax, hidden in CIA vault for ~10 years, to undermine Trump’s election via manipulated intel.  @Slavyangrad",3,Russian,Slavyangrad,2026-03-21T04:31:12+00:00
💥 The Tsentr Group's rocket artillery hit a cluster of AFU units in Dnepropetrovsk direction.  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-23T09:33:29+00:00
00:00 Paratroopers from Tula use a 122-mm D-30 howitzer crew to neutralise an AFU infantry group in Sumy region.  00:20 The Vostok Group's Msta-S self-propelled artillery system fired Krasnopol ammunition to hit enemy strongholds in Zaporozhye region.  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-23T09:05:57+00:00
"🔥 A Fagot ATGM crew (58th Combined Arms Army, Dnepr Group of Forces) destroyed an armoured fighting vehicle and a pickup truck with an AFU infantry.  📍 Zaporozhye region  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-23T08:32:21+00:00
"Knyaz Vandal Novgorodsky: no jamming, accurate strikes only  In #WeaponZ rubric, we talk about a quadrocopter-type strike and reconnaissance drone Knyaz Vandal Novgorodsky.  ✅ The system is designed for air reconnaissance and high-precision strikes. Knyaz Vandal effectively performs the issue of command and control in conditions of intensive electronic warfare of the enemy.  ❗️Its key feature is the use of fibre-optic communication. Unlike standard FPV drones, it is impossible to jam this quadcopter or intercept control over the radio channel.  🤝 The use of such systems makes it possible to significantly improve the effectiveness of units, reduce decision-making time and minimise the risks to personnel.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-23T07:31:30+00:00
"📆  Top News Today  ▫️Units of the Sever Group of Forces gained control over the settlement of Potapovka in Sumy region.  ▫️Operational-Tactical Aviation, attack drones, missile troops and artillery of the Russian Groups of Forces inflicted damage on the facilities of the Ukrainian fuel and power infrastructure, used in the interests of the AFU, on the facilities for preparation and launch of long-range unmanned aerial vehicles, as well as on temporary deployment areas of Ukrainian armed formations and foreign mercenaries in 144 areas.  ▫️The Russian Defence Ministry shows footage of the Unmanned Systems Forces units, Mi-28NM crews, and military signalmen in action.  #TopNews 🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-22T20:15:02+00:00
"00:00 UAVs of the Tsentr, the Vostok, and the Dnepr Groups of Forces shot down enemy drones in the air.   00:30  Sever Group's drones wiped out temporary deployment areas of Ukrainian militants, as well as enemy signal and electronic warfare equipment in Kharkov region.  00:43 Vostok Group's UAV operators hit strongholds and personnel of the AFU in Zaporozhye region.  01:06 Tsentr Group's drones eliminate hardware, UAVs, and manpower of the enemy in Dobropolye direction.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-22T20:04:54+00:00
"🤝 For courage and heroism during combat missions, servicemen of the Tsentr Group of Forces who are undergoing treatment received state awards in one of the rear areas of the special military operation.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-22T18:56:46+00:00
"Snipers from Ulyanovsk hone skills in covering assault groups and fighting against enemy UAVs in Zaporozhye region.  ▫️The tactics are simple but tough: while assault detachments are advancing, a sniper must detect and suppress threats from the air. They practise everything to perfection: a quick deployment on the position, a precise shot, and a rapid change of a position.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-22T16:43:21+00:00
"🎖🎖 by Russian Defence Ministry on progress of special military operation as of 22 March 2026  Part 2 (👉 see Part 1)   📍The Vostok Group of Forces continued advancing to the depth of the enemy's defences. The Group's units inflicted losses at formations of two mechanised brigades, two assault brigades, two air assault brigades, three assault regiments of the AFU, and a territorial defence brigade near Gerasimovka (Dnepropetrovsk region), Komsomolskoye, Kopani, Lesnoye, Mirnoye, Novoselovka, Rovnoye, and Tersyanka (Zaporozhye region).  ▪️The enemy lost more than 300 troops, three armoured personnel carriers, four armoured fighting vehicles, six motor vehicles, one 155-mm Bogdana self-propelled artillery system, and one materiel depot.  📍The Dnepr Group's units improved the tactical situation and inflicted losses on manpower and hardware of a mechanised brigade of the AFU and a marine brigade near Grigorovka, Orekhov, Preobrazhenka (Zaporozhye region), and Kazatskoye (Kherson region).  ▪️Up to 45 troops, three pickup trucks, one electronic warfare station, and two materiel depots of the enemy were neutralised.  ✈️ Operational-Tactical Aviation, attack drones, missile troops and artillery of the Russian Groups of Forces inflicted damage on the facilities of the Ukrainian fuel and power infrastructure, used in the interests of the AFU, on the facilities for preparation and launch of long-range unmanned aerial vehicles, as well as on temporary deployment areas of Ukrainian armed formations and foreign mercenaries in 144 areas.  ▫️ Air defence systems shot down eight guided aerial bombs and 244 fixed-wing unmanned aerial vehicles.  📊 In total, since the beginning of the special military operation the enemy has lost:   ▫️  671 aircraft,  ▫️  284 helicopters,  ▫️  126,137 unmanned aerial vehicles, ▫️  652 anti-aircraft missile systems,  ▫️  28,423 tanks and other armoured fighting vehicles,  ▫️  1,690 MLRS combat vehicles,  ▫️  33,999 field artillery guns and mortars, ▫️  57,480 units of support military vehicles.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-22T10:17:20+00:00
"🎖🎖 by Russian Defence Ministry on progress of special military operation as of 22 March 2026  The Armed Forces of the Russian Federation continue the special military operation.  🚩 As a result of resolute actions, units of the Sever Group of Forces gained control over the settlement of Potapovka in Sumy region.  📍The Group's units inflicted losses on manpower and hardware of a territorial defence brigade close to Velikaya Chernechina, Ikriskovshchina, and Novaya Sech in Sumy region.  💥 In Kharkov region, units of two mechanised brigades, a motorised infantry brigade of the AFU, two territorial defence brigades, and two national guard brigades were hit close to Verkhnyaya Pisarevka, Veseloye, Izbitskoye, Prikolotnoye, and Shevchenkovo in Kharkov region.  ▪️The AFU losses amounted to up to 200 troops, three armoured fighting vehicles, nine motor vehicles, and one artillery gun. An ammunition depot, a fuel depot, and three materiel depots were neutralised.  📍The Zapad Group of Forces improved the tactical situation. Russian troops inflicted losses on formations of four mechanised brigades, an assault brigade, a security brigade of the General Staff of the AFU, a territorial defence brigade, and a national guard brigade near Novoosinovo, Staroverovka, Tamarganovka (Kharkov region), Koroviy Yar, Krasny Liman, Svyatogorsk, and Sosnovoye (Donetsk People's Republic).  ▪️The enemy losses amounted to up to 190 troops, one infantry fighting vehicle, three armoured vehicles, 21 motor vehicles, and three artillery guns. One electronic warfare station and two ammunition depots were neutralised.  📍The Yuzhnaya Group of Forces took more advantageous lines and positions. The Group's units hit formations of four mechanised brigades, an assault brigade, an airmobile brigade, a mountain assault brigade of the AFU, and a marine brigade close to Druzhkovka, Konstantinovka, Kramatorsk, Nikolayevka, Piscunovka, and Rai-Aleksandrovka in the Donetsk People's Republic.  ▪️The enemy lost more than 120 troops, one U.S.-made M113 armoured personnel carrier and one U.S.-made Stryker armoured vehicle, four armoured fighting vehicles, 18 motor vehicles, and three field artillery guns. An ammunition depot and four materiel depots were neutralised.  📍The Tsentr Group of Forces improved the situation along the front line. Russian troops inflicted losses on formations of five mechanised brigades, an airmobile brigade, an airborne brigade, an assault regiment of the AFU, a marine brigade, the Azov Special Operations Brigade, and six national guard brigades near Belitskoye, Vasilyvka, Vodyanskoye, Dobropolye, Lenina, Priyut, Torskoye in the Donetsk People's Republic, Ivanovka, and Novopodgorodnoye in Dnepropetrovsk region.  ▪️The AFU losses amounted to more than 360 troops, three armoured personnel carriers, eight armoured fighting vehicles, 16 motor vehicles, and one 155-mm Bogdana self-propelled artillery system.  👉 See Part 2  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-22T10:17:19+00:00
💥 A Mi-28NM helicopter hit a temporary deployment area of the enemy's UAV unit.  📍Tsentr Group's area of responsibility  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-22T09:21:04+00:00
"▫️ The Zapad Group's servicemen maintain continuous communication between command and units on the front line.  ▫️Specialists detect malfunctions in communication infrastructure and a location of breakage. A cable-laying group operates to fix malfunctions, quickly restore a cable and replace malfunctioning equipment.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-22T07:45:42+00:00
"📆  Top News Today  ▫️ Operational-Tactical Aviation, attack unmanned aerial vehicles, Missile Troops and Artillery of the Russian Groups of Forces struck power and transport infrastructure objects used by the AFU, UAV control posts as well as temporary deployment areas of Ukrainian armed formations and foreign mercenaries in 137 areas.  ▫️ The Russian Defence Ministry shows footage of units of the Unmanned Systems Forces, EOD specialists, Su-25 aircraft crews, T-72B3 tank crews, Gvozdika and Akatsiya self-propelled artillery systems, and Grad MLRS crews.  ▫️In the EOD training center, members of various branches are instructed.  #TopNews 🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-21T20:47:01+00:00
#DailyFigure 🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-21T19:47:01+00:00
"Servicemen of the 31st Bashkortostan Motorised Rifle Regiment as part of the Zapad Group of Forces neutralised explosive hazards in Krasny Liman direction.  ▫️  In the course of engineering reconnaissance along a key road, an unexploded FPV drone and a munition were located.   ✅  Explosive hazards were destroyed on the spot as a result of a planned detonation.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-21T18:29:51+00:00
"00:00 UAV operators of the 11th Army Corps as part of the Sever Group of Forces thwarted an attempt of the enemy's units to rotate personnel by eliminating off-road vehicles and manpower.  00:10 Attack UAV teams of the 38th Separate Guards Brigade as part of the Vostok Group's 35th Army wiped out UAV control posts and communication antennas of the AFU in Zaporozhye region.   00:49 Drone operators of the Tsentr Group of Forces located and eliminated armoured hardware, manpower, and UAVs of the enemy in Dobropolye direction.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-21T17:37:39+00:00
🔥 Artillerymen of the 35th Guards Motorised Rifle Brigade as part of the Tsentr Group of Forces destroyed a UAV control post.  📍 Krasnoarmeysk direction  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-21T16:42:45+00:00
🔥 T-72B3 tank crews of paratroopers from Novorossiysk delivered a precise strike at the enemy's positions in Orekhov direction.  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-21T15:14:27+00:00
"Specialists of Tsentr Group of Forces teach EOD methods to servicemen   🤝 In the EOD training center, members of various branches are instructed.  📌  For training, a unique classroom has been created here, imitating an ordinary residential apartment. Booby traps can be hidden anywhere in it: in furniture, household appliances or decorative elements. In such an environment, servicemen hone their skills.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-21T13:47:01+00:00
00:00 Gvozdika self-propelled artillery system crews of the separate motorised rifle regiment as part of the Sever Group's 11th Army Corps destroyed firing positions of the AFU in Kharkov direction.  00:25 An Akatsiya self-propelled artillery system crew as part of the Vostok Group of Forces wiped out strongholds of the enemy in tree lines of Zaporozhye region.  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-21T12:11:01+00:00
"🎖🎖 by Russian Defence Ministry on progress of special military operation as of 21 March 2026  Part 2 (👉 see Part 1)   📍 Units of the Vostok Group of Forces advanced into the depths of enemy defences. Losses were inflicted on formations of one mechanised brigade, two air assault brigades, two assault brigades, and five assault regiments of the AFU near Boykovo, Lesnoye, Chervoniy Yar, Kievskoye, Dolinka, and Vozdvizhevka (Zaporozhye region).   ▪️ The AFU losses amounted to more than 305 troops, three armoured fighting vehicles, seven motor vehicles, one electronic warfare station, and one materiel depot.  📍Units of the Dnepr Group of Forces inflicted losses on manpower and hardware of one mechanised brigade, one motorised infantry brigade, and one mountain assault brigade of the AFU near Orekhov, Preobrazhenka, Kamyshevakha, and Zaporozhets (Zaporozhye region).  ▪️ The AFU losses amounted to up to 45 troops, five motor vehicles, four electronic warfare stations, and one materiel depot.  ✈️ Operational-Tactical Aviation, attack unmanned aerial vehicles, Missile Troops and Artillery of the Russian Groups of Forces struck power and transport infrastructure objects used by the AFU, UAV control posts as well as temporary deployment areas of Ukrainian armed formations and foreign mercenaries in 137 areas.  ▫️ Air defence units shot down nine guided aerial bombs and 668 fixed-wing unmanned aerial vehicles.  📊 In total, since the beginning of the special military operation the enemy has lost:   ▫️  671 aircraft,  ▫️  284 helicopters,  ▫️  125,893 unmanned aerial vehicles, ▫️  652 anti-aircraft missile systems,  ▫️  28,392 tanks and other armoured fighting vehicles,  ▫️  1,690 MLRS combat vehicles,  ▫️  33,982 field artillery guns and mortars, ▫️  57,407 units of support military vehicles.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-21T10:20:19+00:00
"🎖🎖 by Russian Defence Ministry on progress of special military operation as of 21 March 2026  The Armed Forces of the Russian Federation continue the special military operation.  📍Units of the Sever Group of Forces improved the situation along the front line. Losses were inflicted on manpower and hardware of one mechanised brigade, one airmobile brigade, one air assault brigade, one assault regiment of the AFU, and two territorial defence brigades near Potapovka, Novaya Sech, and Miropolye (Sumy region).  💥 In Kharkov region, losses were inflicted on units of three mechanised brigades, one motorised infantry brigade of the AFU, and one territorial defence brigade near Chuguyev, Peschannoye, Kolodeznoye, and Izbitskoye (Kharkov region).  ▪️The AFU losses amounted to up to 220 troops, eight motor vehicles, and one U.S.-made 155-mm M114 howitzer. In addition, two materiel depot were destroyed.  📍 Units of the Zapad Group of Forces improved the tactical situation. Losses were inflicted on manpower and hardware of two mechanised brigades, one assault brigade, and one territorial defence brigade near Novoosinovo, Borovaya, Shiykovka (Kharkov region), Svyatogorsk, Krasny Liman (Donetsk People's Republic).  ▪️ The AFU losses amounted more than 180 troops, one tank, four armoured fighting vehicles, including two western-made samples. In addition, 25 motor vehicles and two ammunition depots were destroyed.  📍Units of the Yuzhnaya Group of Forces took more advantageous lines and positions. Losses were inflicted on formations of four mechanised brigades, one airmobile brigade, and one mountain assault brigade of the AFU near Slavyansk, Kramatorsk, Krivaya Luka, Ilyinovka, Artem, and Konstantinovka (Donetsk People's Republic).  ▪️The AFU losses amounted to up to 190 troops, seven armoured fighting vehicles, including one German-made Marder infantry fighting vehicle and one U.S.-made M113 armoured personnel carrier.  💥 Moreover, 10 motor vehicles, three field artillery guns, two electronic warfare stations, one ammunition depot, and two materiel depots were destroyed.  📍Units of the Tsentr Group of Forces improved the situation along the front line. Losses were inflicted on manpower and hardware of three mechanised brigades, one infantry brigade, one airborne brigade, one assault brigade of the AFU, one marine brigade, and two national guard brigades near Belitskoye, Grishino, Dobropolye, Krasnoyarskoye, Rayskoye, Kutuzovka (Donetsk People's Republic), and Novopodgorodnoye (Dnepropetrovsk region).   ▪️ The AFU losses amounted to more than 370 troops, 11 armoured fighting vehicles, 24 motor vehicles, seven field artillery guns, including two U.S.-made 155-mm M777 howitzers. Two electronic warfare stations and two ammunition depots were destroyed.  👉 See Part 2  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-21T10:20:16+00:00
Su-25 crews destroy AFU stronghold  📍 an area of responsibility of the Yuzhnaya Group of Forces  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-21T09:37:04+00:00
"💥 Uncovered and hit  The Rubikon Centre's UAV teams detected positions of the enemy's electronic warfare systems, and Russian Aerospace Forces' aircraft delivered strikes at the identified targets.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-21T08:17:01+00:00
⚔️ Vostok Group of Forces in action  Missile artillery of the Vostok Group of Forces eliminated a manpower cluster of the AFU.  📍 Zaporozhye region  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-21T07:06:32+00:00
"📆  Top News Today  ▫️ From 14 to 20 March 2026, in response to the terrorist attacks launched by Ukraine against civilian facilities in the Russian Federation, the Armed Forces of the Russian Federation carried out a massive and six group strikes, which hit enterprises of the Ukrainian defence industry, fuel and power facilities, transport and airfield infrastructure used for the interests of the Armed Forces of Ukraine, production, storage, and preparation for launch sites of long-range attack unmanned aerial vehicles as well as temporary deployment areas of Ukrainian armed forces and foreign mercenaries.  ▫️ The Russian Defence Ministry shows footage of  tube and rocket artillery, as well as Unmanned Systems Forces.  ▫️ Servicemen of the Tsentr Group of Forces gave unique details about the city's fighting in Krasnoarmeysk.  #TopNews 🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-20T20:52:02+00:00
#Figure 🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-20T20:15:31+00:00
00:00 Zapad Group's UAV teams shot down the AFU hexa- and quadcopters in Kharkov region.  00:12 Yuzhnaya Group's drone operators hit the enemy's armoured hardware in Slavyansk direction.  00:17 Vostok Group's drones thwarted the rotation of AFU reserves by attacking vehicles along with personnel in Zaporozhye region.  01:01 Sever Group's drone teams wipe out enemy UAV command posts in Kharkov region.  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-20T19:31:08+00:00
"▫️ Sever Group's assaultmen of the 80th Separate Motorised Rifle Brigade (Arctic) do not relax even between combat missions.   📍 Sumy direction  Servicemen train:  ▫️ interaction within groups, ▫️ rapid taking of lines, ▫️ evacuation of wounded under fire, ▫️ FPV drones evading tactic.  ▫️ Let's move on!  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-20T17:35:17+00:00
"Tsentr Group's unmanned systems units continue to be equipped with modern UAVs.  The batch includes the Skvorets strike fibre optic UAVs, which are used to engage the enemy in the depths of its defence.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-20T16:02:28+00:00
💥 A D-30 gun crew of the Dnepr Group of Forces destroyed a heavy UAV control point on the right bank of the Dnepr River.   📍 Kherson region  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-20T13:33:35+00:00
"🎮 The Sever Group's drone pilots burned down a Bogdana-B towed howitzer and motor vehicles of the AFU.  📍 Close to Malaya Rybitsa, Sumy region  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-20T12:31:50+00:00
"Servicemen of the Tsentr Group of Forces gave unique details about the city's fighting in Krasnoarmeysk.  ➡️ 00:00 Rifleman, Oleg Vasilenko, tells about the assault of the building.  ➡️ 00:24 Assault group leader, Aleksandr Koftunov, tells about covert routes and artillery work.  ⬆️At the moment, military police patrols are deployed in Krasnoarmeysk, the observation posts control the sky and shoot down the enemy's drones. Russian servicemen also provide assistance to residents of the city. ⬇️  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-20T11:32:35+00:00
"🎖🎖 by Russian Defence Ministry on progress of special military operation as of 14–20 March 2026  Part 2 (👉 See Part 1)  🚩 The Tsentr Group of Forces liberated Pavlovka in the Donetsk People's Republic.   💥 Four mechanised brigades, one infantry brigade, one airmobile brigade, one air assault brigade, one assault regiment of the AFU, one marine brigade, one territorial defence brigade, and three national guard brigades have been hit.  ▪️ In total, the enemy has lost more than 2,125 troops, two tanks, 57 armoured fighting vehicles, 113 motor vehicles, 18 field artillery guns, and 11 electronic warfare stations.  ↗️ Over the past week, the Vostok Group of Forces advanced to the depths of the enemy's defence. The Group's units inflicted damage on formations of two mechanised brigades, two air assault brigades, two assault brigades, six assault regiments of the AFU, one marine brigade, and one national guard brigade.  ▪️ The AFU losses, in the Vostok Group's area of responsibility, amounted to more than 1,900 troops, 20 armoured fighting vehicles, 63 motor vehicles, and nine artillery guns. Six ammunition and materiel depots were neutralised.  📍Over the past week, units of the Dnepr Group of Forces improved the tactical situation. Strikes were delivered at units of two mechanised brigades, one mountain assault brigade of the AFU, and one territorial defence brigade.  ▪️ In total, in this direction, the AFU lost up to 400 troops, four armoured fighting vehicles, 78 motor vehicles, four field artillery guns, 25 electronic warfare and counter-battery stations, and 17 ammunition, fuel, and materiel depots.  💥 Over the past week, attack drones, missile troops, and artillery of the Armed Forces of the Russian Federation have destroyed three MLRS projectiles, including one HIMARS launcher and one U.S.-made MLRS launcher, as well as one Grad MLRS.  ▫️ Air defence systems shot down 40 guided aerial bombs, 12 U.S.-made HIMARS MLRS projectiles, two Neptune long-range guided missiles, and 2,615 fixed-wing unmanned aerial vehicles.  📊 In total, since the beginning of the special military operation the enemy has lost:   ▫️671 aircraft,  ▫️284 helicopters,  ▫️125,225 unmanned aerial vehicles,  ▫️652 anti-aircraft missile systems, ▫️28,366 tanks and other armoured fighting vehicles,  ▫️1,690 MLRS combat vehicles,  ▫️33,961 field artillery guns and mortars,   ▫️57,328 units of support military vehicles.  🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-20T10:46:02+00:00
"🎖🎖 by Russian Defence Ministry on progress of special military operation as of 14–20 March 2026  ❗️From 14 to 20 March 2026, in response to the terrorist attacks launched by Ukraine against civilian facilities in the Russian Federation, the Armed Forces of the Russian Federation carried out a massive and six group strikes, which hit enterprises of the Ukrainian defence industry, fuel and power facilities, transport and airfield infrastructure used for the interests of the Armed Forces of Ukraine, production, storage, and preparation for launch sites of long-range attack unmanned aerial vehicles as well as temporary deployment areas of Ukrainian armed forces and foreign mercenaries.  🚩 Over the past week, as a result of the decisive actions of units of the Sever Group of Forces took control over Sopych in Sumy region.  💥 Five mechanised brigades, one airmobile brigade, one motorised infantry brigade, one assault brigade, one air assault brigade of the AFU, one territorial defence brigade, and one national guard brigade were hit.  ▪️ In total, the enemy lost more than 1,655 troops, eight armoured fighting vehicles, 76 motor vehicles, 10 field artillery guns, eight electronic warfare and counter-battery stations, and 47 ammunition and materiel depots in the Sever Group's area of responsibility.  🚩 Over the past week, units of the Zapad Group of Forces have liberated Aleksandrovka in the Donetsk People's Republic.  💥 Four mechanised brigades, one assault brigade of the AFU, two territorial defence brigades, and one national guard brigade were hit.  ▪️ The enemy losses in this direction amounted to more than 1,250 troops, 30 armoured fighting vehicles, 157 motor vehicles, 15 field artillery guns, four electronic warfare and counter-battery stations, and 23 ammunition depots.  🚩 As a result of active offensive actions, units of the Yuzhnaya Group of Forces liberated the settlements of Kaleniki and Fedorovka Vtoraya in the Donetsk People's Republic.  💥 Russian troops engaged five mechanised brigades, one motorised infantry brigade, one airmobile brigade, one assault brigade, one mountain assault brigade of the AFU, and one marine brigade.  ▪️ Over the past week, the AFU troops have lost more than 1,110 troops and 28 armoured fighting vehicles in the Yuzhnaya Group's area of responsibility. Moreover, 86 motor vehicles, 21 field artillery guns, six electronic warfare and counter-battery stations, as well as 47 ammunition, fuel, and materiel depots were neutralised.  👉 See Part 2   🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-20T10:46:02+00:00
🔥 The 152-mm Giatsint-B howitzer crews of the Vostok Group of Forces performed a series of salvoes against the enemy's shelters.  📍 Zaporozhye region  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-20T08:20:01+00:00
💥 Tsentr Group's marines launched strikes at enemy manpower clusters and UAV command posts.  📍  Dobropolye direction  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-20T07:03:49+00:00
"📆  Top News Today  ▫️The Armed Forces of the Russian Federation liberated the settlements of Fedorovka Vtoraya and Pavlovka in the Donetsk People's Republic.   ▫️The Russian Defence Ministry shows footage of tube and rocket artillery, and Unmanned Systems Forces.  ▫️Operational-tactical aviation, attack drones, missile troops and artillery of the Russian Groups of Forces hit Ukrainian energy and transport infrastructure, used in the interests of the AFU, preparation and launch areas of long-range unmanned aerial vehicles, temporary deployment areas of Ukrainian armed formations and foreign mercenaries in 148 areas.  #TopNews 🔹 Russian Defence Ministry",3,Russian,mod_russia_en,2026-03-19T20:55:39+00:00
#BreakingNews 🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-19T20:30:17+00:00
🎮Drones of the Tsentr Group of Forces destroyed two camouflaged tanks and a field artillery gun of the Armed Forces of Ukraine.  📍 Dobropolye direction.  🔹 Russian Defence Ministry,3,Russian,mod_russia_en,2026-03-19T18:31:11+00:00
